Country,Year,Week,SDATE,EDATE,INF_A,INF_B,ALL_INF
Cuba,2016,25,2016-06-20,2016-06-26,4.0,6.0,10.0
Cuba,2016,26,2016-06-27,2016-07-03,1.0,6.0,7.0
Cuba,2016,27,2016-07-04,2016-07-10,2.0,6.0,8.0
Cuba,2016,28,2016-07-11,2016-07-17,2.0,5.0,7.0
Cuba,2016,29,2016-07-18,2016-07-24,2.0,2.0,4.0
Cuba,2016,30,2016-07-25,2016-07-31,3.0,4.0,7.0
Cuba,2016,31,2016-08-01,2016-08-07,2.0,3.0,5.0
Cuba,2016,32,2016-08-08,2016-08-14,1.0,7.0,8.0
Cuba,2016,33,2016-08-15,2016-08-21,3.0,4.0,7.0
Cuba,2016,34,2016-08-22,2016-08-28,1.0,4.0,5.0
Cuba,2016,35,2016-08-29,2016-09-04,1.0,12.0,13.0
Cuba,2016,36,2016-09-05,2016-09-11,2.0,12.0,14.0
Cuba,2016,37,2016-09-12,2016-09-18,2.0,11.0,13.0
Cuba,2016,38,2016-09-19,2016-09-25,2.0,16.0,18.0
Cuba,2016,39,2016-09-26,2016-10-02,5.0,8.0,13.0
Cuba,2016,40,2016-10-03,2016-10-09,5.0,10.0,15.0
Cuba,2016,41,2016-10-10,2016-10-16,12.0,4.0,16.0
Cuba,2016,42,2016-10-17,2016-10-23,7.0,4.0,11.0
Cuba,2016,43,2016-10-24,2016-10-30,8.0,4.0,12.0
Cuba,2016,44,2016-10-31,2016-11-06,4.0,1.0,5.0
Cuba,2016,45,2016-11-07,2016-11-13,2.0,8.0,10.0
Cuba,2016,46,2016-11-14,2016-11-20,4.0,0.0,4.0
Cuba,2016,47,2016-11-21,2016-11-27,2.0,0.0,2.0
Cuba,2016,48,2016-11-28,2016-12-04,0.0,0.0,0.0
Cuba,2016,49,2016-12-05,2016-12-11,2.0,0.0,2.0
Cuba,2016,50,2016-12-12,2016-12-18,1.0,2.0,3.0
Cuba,2016,51,2016-12-19,2016-12-25,1.0,0.0,1.0
Cuba,2016,52,2016-12-26,2017-01-01,1.0,0.0,1.0
Cuba,2017,1,2017-01-02,2017-01-08,1.0,0.0,1.0
Cuba,2017,2,2017-01-09,2017-01-15,2.0,0.0,2.0
Cuba,2017,3,2017-01-16,2017-01-22,0.0,0.0,0.0
Cuba,2017,4,2017-01-23,2017-01-29,4.0,0.0,4.0
Cuba,2017,5,2017-01-30,2017-02-05,3.0,0.0,3.0
Cuba,2017,6,2017-02-06,2017-02-12,1.0,0.0,1.0
Cuba,2017,7,2017-02-13,2017-02-19,3.0,0.0,3.0
Cuba,2017,8,2017-02-20,2017-02-26,5.0,0.0,5.0
Cuba,2017,9,2017-02-27,2017-03-05,4.0,2.0,6.0
Cuba,2017,10,2017-03-06,2017-03-12,2.0,0.0,2.0
Cuba,2017,11,2017-03-13,2017-03-19,3.0,0.0,3.0
Cuba,2017,12,2017-03-20,2017-03-26,1.0,0.0,1.0
Cuba,2017,13,2017-03-27,2017-04-02,1.0,0.0,1.0
Cuba,2017,14,2017-04-03,2017-04-09,3.0,0.0,3.0
Cuba,2017,15,2017-04-10,2017-04-16,4.0,0.0,4.0
Cuba,2017,16,2017-04-17,2017-04-23,2.0,0.0,2.0
Cuba,2017,17,2017-04-24,2017-04-30,3.0,0.0,3.0
Cuba,2017,18,2017-05-01,2017-05-07,0.0,0.0,0.0
Cuba,2017,19,2017-05-08,2017-05-14,1.0,0.0,1.0
Cuba,2017,20,2017-05-15,2017-05-21,3.0,0.0,3.0
Cuba,2017,21,2017-05-22,2017-05-28,3.0,0.0,3.0
Cuba,2017,22,2017-05-29,2017-06-04,4.0,0.0,4.0
Cuba,2017,23,2017-06-05,2017-06-11,7.0,0.0,7.0
Cuba,2017,24,2017-06-12,2017-06-18,2.0,0.0,2.0
Cuba,2017,25,2017-06-19,2017-06-25,9.0,0.0,9.0
Cuba,2017,26,2017-06-26,2017-07-02,3.0,0.0,3.0
Cuba,2017,27,2017-07-03,2017-07-09,17.0,0.0,17.0
Cuba,2017,28,2017-07-10,2017-07-16,17.0,1.0,18.0
Cuba,2017,29,2017-07-17,2017-07-23,8.0,0.0,8.0
Cuba,2017,30,2017-07-24,2017-07-30,3.0,0.0,3.0
Cuba,2017,31,2017-07-31,2017-08-06,1.0,0.0,1.0
Cuba,2017,32,2017-08-07,2017-08-13,1.0,0.0,1.0
Cuba,2017,33,2017-08-14,2017-08-20,3.0,0.0,3.0
Cuba,2017,34,2017-08-21,2017-08-27,3.0,0.0,3.0
Cuba,2017,35,2017-08-28,2017-09-03,0.0,0.0,0.0
Cuba,2017,36,2017-09-04,2017-09-10,0.0,0.0,0.0
Cuba,2017,37,2017-09-11,2017-09-17,0.0,0.0,0.0
Cuba,2017,38,2017-09-18,2017-09-24,0.0,0.0,0.0
Cuba,2017,39,2017-09-25,2017-10-01,0.0,0.0,0.0
Cuba,2017,40,2017-10-02,2017-10-08,0.0,0.0,0.0
Cuba,2017,41,2017-10-09,2017-10-15,0.0,1.0,1.0
Cuba,2017,42,2017-10-16,2017-10-22,2.0,0.0,2.0
Cuba,2017,43,2017-10-23,2017-10-29,0.0,0.0,0.0
Cuba,2017,44,2017-10-30,2017-11-05,1.0,0.0,1.0
Cuba,2017,45,2017-11-06,2017-11-12,2.0,0.0,2.0
Cuba,2017,46,2017-11-13,2017-11-19,0.0,0.0,0.0
Cuba,2017,47,2017-11-20,2017-11-26,0.0,0.0,0.0
Cuba,2017,48,2017-11-27,2017-12-03,1.0,4.0,5.0
Cuba,2017,49,2017-12-04,2017-12-10,0.0,0.0,0.0
Cuba,2017,50,2017-12-11,2017-12-17,0.0,1.0,1.0
Cuba,2017,51,2017-12-18,2017-12-24,0.0,3.0,3.0
Cuba,2017,52,2017-12-25,2017-12-31,,,
Cuba,2018,1,2018-01-01,2018-01-07,0.0,1.0,1.0
Cuba,2018,2,2018-01-08,2018-01-14,0.0,5.0,5.0
Cuba,2018,3,2018-01-15,2018-01-21,3.0,3.0,6.0
Cuba,2018,4,2018-01-22,2018-01-28,1.0,4.0,5.0
Cuba,2018,5,2018-01-29,2018-02-04,0.0,4.0,4.0
Cuba,2018,6,2018-02-05,2018-02-11,0.0,5.0,5.0
Cuba,2018,7,2018-02-12,2018-02-18,1.0,3.0,4.0
Cuba,2018,8,2018-02-19,2018-02-25,1.0,6.0,7.0
Cuba,2018,9,2018-02-26,2018-03-04,2.0,2.0,4.0
Cuba,2018,10,2018-03-05,2018-03-11,2.0,4.0,6.0
Cuba,2018,11,2018-03-12,2018-03-18,1.0,2.0,3.0
Cuba,2018,12,2018-03-19,2018-03-25,3.0,0.0,3.0
Cuba,2018,13,2018-03-26,2018-04-01,3.0,5.0,8.0
Cuba,2018,14,2018-04-02,2018-04-08,3.0,3.0,6.0
Cuba,2018,15,2018-04-09,2018-04-15,3.0,5.0,8.0
Cuba,2018,16,2018-04-16,2018-04-22,4.0,2.0,6.0
Cuba,2018,17,2018-04-23,2018-04-29,1.0,3.0,4.0
Cuba,2018,18,2018-04-30,2018-05-06,4.0,1.0,5.0
Cuba,2018,19,2018-05-07,2018-05-13,0.0,0.0,0.0
Cuba,2018,20,2018-05-14,2018-05-20,3.0,0.0,3.0
Cuba,2018,21,2018-05-21,2018-05-27,2.0,0.0,2.0
Cuba,2018,22,2018-05-28,2018-06-03,4.0,0.0,4.0
Cuba,2018,23,2018-06-04,2018-06-10,10.0,0.0,10.0
Cuba,2018,24,2018-06-11,2018-06-17,1.0,0.0,1.0
Cuba,2018,25,2018-06-18,2018-06-24,7.0,0.0,7.0
Cuba,2018,26,2018-06-25,2018-07-01,3.0,1.0,4.0
Cuba,2018,27,2018-07-02,2018-07-08,12.0,1.0,13.0
Cuba,2018,28,2018-07-09,2018-07-15,9.0,0.0,9.0
Cuba,2018,29,2018-07-16,2018-07-22,2.0,3.0,5.0
Cuba,2018,30,2018-07-23,2018-07-29,0.0,1.0,1.0
Cuba,2018,31,2018-07-30,2018-08-05,0.0,0.0,0.0
Cuba,2018,32,2018-08-06,2018-08-12,0.0,1.0,1.0
Cuba,2018,33,2018-08-13,2018-08-19,0.0,0.0,0.0
Cuba,2018,34,2018-08-20,2018-08-26,1.0,0.0,1.0
Cuba,2018,35,2018-08-27,2018-09-02,0.0,0.0,0.0
Cuba,2018,36,2018-09-03,2018-09-09,0.0,0.0,0.0
Cuba,2018,37,2018-09-10,2018-09-16,0.0,0.0,0.0
Cuba,2018,38,2018-09-17,2018-09-23,5.0,4.0,9.0
Cuba,2018,39,2018-09-24,2018-09-30,6.0,0.0,6.0
Cuba,2018,40,2018-10-01,2018-10-07,7.0,2.0,9.0
Cuba,2018,41,2018-10-08,2018-10-14,1.0,0.0,1.0
Cuba,2018,42,2018-10-15,2018-10-21,0.0,1.0,1.0
Cuba,2018,43,2018-10-22,2018-10-28,4.0,1.0,5.0
Cuba,2018,44,2018-10-29,2018-11-04,4.0,1.0,5.0
Cuba,2018,45,2018-11-05,2018-11-11,3.0,2.0,5.0
Cuba,2018,46,2018-11-12,2018-11-18,4.0,0.0,4.0
Cuba,2018,47,2018-11-19,2018-11-25,13.0,2.0,15.0
Cuba,2018,48,2018-11-26,2018-12-02,3.0,0.0,3.0
Cuba,2018,49,2018-12-03,2018-12-09,0.0,1.0,1.0
Cuba,2018,50,2018-12-10,2018-12-16,8.0,6.0,14.0
Cuba,2018,51,2018-12-17,2018-12-23,6.0,1.0,7.0
Cuba,2018,52,2018-12-24,2018-12-30,2.0,0.0,2.0
Cuba,2019,1,2018-12-31,2019-01-06,0.0,0.0,0.0
Cuba,2019,2,2019-01-07,2019-01-13,0.0,2.0,2.0
Cuba,2019,3,2019-01-14,2019-01-20,7.0,0.0,7.0
Cuba,2019,4,2019-01-21,2019-01-27,3.0,0.0,3.0
Cuba,2019,5,2019-01-28,2019-02-03,0.0,0.0,0.0
Cuba,2019,6,2019-02-04,2019-02-10,2.0,0.0,2.0
Cuba,2019,7,2019-02-11,2019-02-17,7.0,0.0,7.0
Cuba,2019,8,2019-02-18,2019-02-24,8.0,0.0,8.0
Cuba,2019,9,2019-02-25,2019-03-03,11.0,0.0,11.0
Cuba,2019,10,2019-03-04,2019-03-10,5.0,0.0,5.0
Cuba,2019,11,2019-03-11,2019-03-17,23.0,0.0,23.0
Cuba,2019,12,2019-03-18,2019-03-24,19.0,0.0,19.0
Cuba,2019,13,2019-03-25,2019-03-31,10.0,0.0,10.0
Cuba,2019,14,2019-04-01,2019-04-07,3.0,0.0,3.0
Cuba,2019,15,2019-04-08,2019-04-14,6.0,1.0,7.0
Cuba,2019,16,2019-04-15,2019-04-21,19.0,0.0,19.0
Cuba,2019,17,2019-04-22,2019-04-28,16.0,0.0,16.0
Cuba,2019,18,2019-04-29,2019-05-05,8.0,0.0,8.0
Cuba,2019,19,2019-05-06,2019-05-12,0.0,0.0,0.0
Cuba,2019,20,2019-05-13,2019-05-19,4.0,0.0,4.0
Cuba,2019,21,2019-05-20,2019-05-26,12.0,2.0,14.0
Cuba,2019,22,2019-05-27,2019-06-02,4.0,0.0,4.0
Cuba,2019,23,2019-06-03,2019-06-09,7.0,4.0,11.0
Cuba,2019,24,2019-06-10,2019-06-16,4.0,0.0,4.0
Cuba,2019,25,2019-06-17,2019-06-23,14.0,2.0,16.0
Cuba,2019,26,2019-06-24,2019-06-30,7.0,2.0,9.0
Cuba,2019,27,2019-07-01,2019-07-07,13.0,1.0,14.0
Cuba,2019,28,2019-07-08,2019-07-14,11.0,0.0,11.0
Cuba,2019,29,2019-07-15,2019-07-21,16.0,4.0,20.0
Cuba,2019,30,2019-07-22,2019-07-28,13.0,2.0,15.0
Cuba,2019,31,2019-07-29,2019-08-04,10.0,0.0,10.0
Cuba,2019,32,2019-08-05,2019-08-11,3.0,3.0,6.0
Cuba,2019,33,2019-08-12,2019-08-18,0.0,2.0,2.0
Cuba,2019,34,2019-08-19,2019-08-25,3.0,0.0,3.0
Cuba,2019,35,2019-08-26,2019-09-01,4.0,0.0,4.0
Cuba,2019,36,2019-09-02,2019-09-08,0.0,3.0,3.0
Cuba,2019,37,2019-09-09,2019-09-15,5.0,6.0,11.0
Cuba,2019,38,2019-09-16,2019-09-22,0.0,0.0,0.0
Cuba,2019,39,2019-09-23,2019-09-29,2.0,8.0,10.0
Cuba,2019,40,2019-09-30,2019-10-06,4.0,4.0,8.0
Cuba,2019,41,2019-10-07,2019-10-13,4.0,10.0,14.0
Cuba,2019,42,2019-10-14,2019-10-20,2.0,4.0,6.0
Cuba,2019,43,2019-10-21,2019-10-27,0.0,10.0,10.0
Cuba,2019,44,2019-10-28,2019-11-03,4.0,5.0,9.0
Cuba,2019,45,2019-11-04,2019-11-10,12.0,10.0,22.0
Cuba,2019,46,2019-11-11,2019-11-17,4.0,4.0,8.0
Cuba,2019,47,2019-11-18,2019-11-24,0.0,9.0,9.0
Cuba,2019,48,2019-11-25,2019-12-01,1.0,21.0,22.0
Cuba,2019,49,2019-12-02,2019-12-08,0.0,15.0,15.0
Cuba,2019,50,2019-12-09,2019-12-15,8.0,6.0,14.0
Cuba,2019,51,2019-12-16,2019-12-22,3.0,2.0,5.0
Cuba,2019,52,2019-12-23,2019-12-29,,,
Cuba,2020,1,2019-12-30,2020-01-05,0.0,2.0,2.0
Dominican Republic,2009,1,2008-12-29,2009-01-04,0.0,0.0,0.0
Dominican Republic,2009,2,2009-01-05,2009-01-11,0.0,0.0,0.0
Dominican Republic,2009,3,2009-01-12,2009-01-18,0.0,0.0,0.0
Dominican Republic,2009,4,2009-01-19,2009-01-25,0.0,0.0,0.0
Dominican Republic,2009,5,2009-01-26,2009-02-01,0.0,0.0,0.0
Dominican Republic,2009,6,2009-02-02,2009-02-08,0.0,0.0,0.0
Dominican Republic,2009,7,2009-02-09,2009-02-15,0.0,0.0,0.0
Dominican Republic,2009,8,2009-02-16,2009-02-22,0.0,,0.0
Dominican Republic,2009,9,2009-02-23,2009-03-01,0.0,,0.0
Dominican Republic,2009,10,2009-03-02,2009-03-08,,,
Dominican Republic,2009,11,2009-03-09,2009-03-15,,,
Dominican Republic,2009,12,2009-03-16,2009-03-22,,,
Dominican Republic,2009,13,2009-03-23,2009-03-29,,,
Dominican Republic,2009,14,2009-03-30,2009-04-05,,,
Dominican Republic,2009,15,2009-04-06,2009-04-12,,,
Dominican Republic,2009,16,2009-04-13,2009-04-19,,,
Dominican Republic,2009,17,2009-04-20,2009-04-26,,,
Dominican Republic,2009,18,2009-04-27,2009-05-03,,,
Dominican Republic,2009,19,2009-05-04,2009-05-10,,,
Dominican Republic,2009,20,2009-05-11,2009-05-17,,,
Dominican Republic,2009,21,2009-05-18,2009-05-24,,,
Dominican Republic,2009,22,2009-05-25,2009-05-31,,,
Dominican Republic,2009,23,2009-06-01,2009-06-07,,,
Dominican Republic,2009,24,2009-06-08,2009-06-14,,,
Dominican Republic,2009,25,2009-06-15,2009-06-21,,,
Dominican Republic,2009,26,2009-06-22,2009-06-28,,,
Dominican Republic,2009,27,2009-06-29,2009-07-05,,,
Dominican Republic,2009,28,2009-07-06,2009-07-12,,,
Dominican Republic,2009,29,2009-07-13,2009-07-19,,,
Dominican Republic,2009,30,2009-07-20,2009-07-26,,,
Dominican Republic,2009,31,2009-07-27,2009-08-02,,,
Dominican Republic,2009,32,2009-08-03,2009-08-09,,,
Dominican Republic,2009,33,2009-08-10,2009-08-16,,,
Dominican Republic,2009,34,2009-08-17,2009-08-23,,,
Dominican Republic,2009,35,2009-08-24,2009-08-30,,,
Dominican Republic,2009,36,2009-08-31,2009-09-06,,,
Dominican Republic,2009,37,2009-09-07,2009-09-13,,,
Dominican Republic,2009,38,2009-09-14,2009-09-20,,,
Dominican Republic,2009,39,2009-09-21,2009-09-27,,,
Dominican Republic,2009,40,2009-09-28,2009-10-04,,,
Dominican Republic,2009,41,2009-10-05,2009-10-11,,,
Dominican Republic,2009,42,2009-10-12,2009-10-18,,,
Dominican Republic,2009,43,2009-10-19,2009-10-25,,,
Dominican Republic,2009,44,2009-10-26,2009-11-01,,,
Dominican Republic,2009,45,2009-11-02,2009-11-08,,,
Dominican Republic,2009,46,2009-11-09,2009-11-15,,,
Dominican Republic,2009,47,2009-11-16,2009-11-22,,,
Dominican Republic,2009,48,2009-11-23,2009-11-29,,,
Dominican Republic,2009,49,2009-11-30,2009-12-06,,,
Dominican Republic,2009,50,2009-12-07,2009-12-13,,,
Dominican Republic,2009,51,2009-12-14,2009-12-20,,,
Dominican Republic,2009,52,2009-12-21,2009-12-27,,,
Dominican Republic,2009,53,2009-12-28,2010-01-03,,,
Dominican Republic,2010,1,2010-01-04,2010-01-10,1.0,2.0,3.0
Dominican Republic,2010,2,2010-01-11,2010-01-17,0.0,0.0,0.0
Dominican Republic,2010,3,2010-01-18,2010-01-24,0.0,1.0,1.0
Dominican Republic,2010,4,2010-01-25,2010-01-31,0.0,0.0,0.0
Dominican Republic,2010,5,2010-02-01,2010-02-07,0.0,0.0,0.0
Dominican Republic,2010,6,2010-02-08,2010-02-14,0.0,0.0,0.0
Dominican Republic,2010,7,2010-02-15,2010-02-21,0.0,0.0,0.0
Dominican Republic,2010,8,2010-02-22,2010-02-28,0.0,0.0,0.0
Dominican Republic,2010,9,2010-03-01,2010-03-07,0.0,0.0,0.0
Dominican Republic,2010,10,2010-03-08,2010-03-14,0.0,1.0,1.0
Dominican Republic,2010,11,2010-03-15,2010-03-21,0.0,0.0,0.0
Dominican Republic,2010,12,2010-03-22,2010-03-28,0.0,0.0,0.0
Dominican Republic,2010,13,2010-03-29,2010-04-04,0.0,1.0,1.0
Dominican Republic,2010,14,2010-04-05,2010-04-11,0.0,0.0,0.0
Dominican Republic,2010,15,2010-04-12,2010-04-18,0.0,0.0,0.0
Dominican Republic,2010,16,2010-04-19,2010-04-25,0.0,0.0,0.0
Dominican Republic,2010,17,2010-04-26,2010-05-02,0.0,0.0,0.0
Dominican Republic,2010,18,2010-05-03,2010-05-09,0.0,0.0,0.0
Dominican Republic,2010,19,2010-05-10,2010-05-16,0.0,1.0,1.0
Dominican Republic,2010,20,2010-05-17,2010-05-23,0.0,0.0,0.0
Dominican Republic,2010,21,2010-05-24,2010-05-30,0.0,0.0,0.0
Dominican Republic,2010,22,2010-05-31,2010-06-06,0.0,0.0,0.0
Dominican Republic,2010,23,2010-06-07,2010-06-13,0.0,0.0,0.0
Dominican Republic,2010,24,2010-06-14,2010-06-20,0.0,1.0,1.0
Dominican Republic,2010,25,2010-06-21,2010-06-27,0.0,2.0,2.0
Dominican Republic,2010,26,2010-06-28,2010-07-04,0.0,1.0,1.0
Dominican Republic,2010,27,2010-07-05,2010-07-11,7.0,0.0,7.0
Dominican Republic,2010,28,2010-07-12,2010-07-18,4.0,0.0,4.0
Dominican Republic,2010,29,2010-07-19,2010-07-25,3.0,0.0,3.0
Dominican Republic,2010,30,2010-07-26,2010-08-01,9.0,1.0,10.0
Dominican Republic,2010,31,2010-08-02,2010-08-08,9.0,0.0,9.0
Dominican Republic,2010,32,2010-08-09,2010-08-15,7.0,0.0,7.0
Dominican Republic,2010,33,2010-08-16,2010-08-22,13.0,0.0,13.0
Dominican Republic,2010,34,2010-08-23,2010-08-29,5.0,0.0,5.0
Dominican Republic,2010,35,2010-08-30,2010-09-05,4.0,0.0,4.0
Dominican Republic,2010,36,2010-09-06,2010-09-12,2.0,0.0,2.0
Dominican Republic,2010,37,2010-09-13,2010-09-19,0.0,0.0,0.0
Dominican Republic,2010,38,2010-09-20,2010-09-26,0.0,0.0,0.0
Dominican Republic,2010,39,2010-09-27,2010-10-03,0.0,0.0,0.0
Dominican Republic,2010,40,2010-10-04,2010-10-10,0.0,0.0,0.0
Dominican Republic,2010,41,2010-10-11,2010-10-17,0.0,0.0,0.0
Dominican Republic,2010,42,2010-10-18,2010-10-24,0.0,0.0,0.0
Dominican Republic,2010,43,2010-10-25,2010-10-31,0.0,0.0,0.0
Dominican Republic,2010,44,2010-11-01,2010-11-07,0.0,0.0,0.0
Dominican Republic,2010,45,2010-11-08,2010-11-14,0.0,0.0,0.0
Dominican Republic,2010,46,2010-11-15,2010-11-21,0.0,0.0,0.0
Dominican Republic,2010,47,2010-11-22,2010-11-28,0.0,0.0,0.0
Dominican Republic,2010,48,2010-11-29,2010-12-05,0.0,0.0,0.0
Dominican Republic,2010,49,2010-12-06,2010-12-12,0.0,1.0,1.0
Dominican Republic,2010,50,2010-12-13,2010-12-19,0.0,0.0,0.0
Dominican Republic,2010,51,2010-12-20,2010-12-26,0.0,0.0,0.0
Dominican Republic,2010,52,2010-12-27,2011-01-02,0.0,0.0,0.0
Dominican Republic,2011,1,2011-01-03,2011-01-09,0.0,1.0,1.0
Dominican Republic,2011,2,2011-01-10,2011-01-16,0.0,0.0,0.0
Dominican Republic,2011,3,2011-01-17,2011-01-23,0.0,0.0,0.0
Dominican Republic,2011,4,2011-01-24,2011-01-30,0.0,0.0,0.0
Dominican Republic,2011,5,2011-01-31,2011-02-06,0.0,0.0,0.0
Dominican Republic,2011,6,2011-02-07,2011-02-13,0.0,0.0,0.0
Dominican Republic,2011,7,2011-02-14,2011-02-20,0.0,0.0,0.0
Dominican Republic,2011,8,2011-02-21,2011-02-27,0.0,0.0,0.0
Dominican Republic,2011,9,2011-02-28,2011-03-06,0.0,0.0,0.0
Dominican Republic,2011,10,2011-03-07,2011-03-13,0.0,0.0,0.0
Dominican Republic,2011,11,2011-03-14,2011-03-20,0.0,0.0,0.0
Dominican Republic,2011,12,2011-03-21,2011-03-27,0.0,0.0,0.0
Dominican Republic,2011,13,2011-03-28,2011-04-03,3.0,2.0,5.0
Dominican Republic,2011,14,2011-04-04,2011-04-10,5.0,0.0,5.0
Dominican Republic,2011,15,2011-04-11,2011-04-17,11.0,0.0,11.0
Dominican Republic,2011,16,2011-04-18,2011-04-24,2.0,0.0,2.0
Dominican Republic,2011,17,2011-04-25,2011-05-01,5.0,0.0,5.0
Dominican Republic,2011,18,2011-05-02,2011-05-08,6.0,0.0,6.0
Dominican Republic,2011,19,2011-05-09,2011-05-15,8.0,0.0,8.0
Dominican Republic,2011,20,2011-05-16,2011-05-22,4.0,0.0,4.0
Dominican Republic,2011,21,2011-05-23,2011-05-29,2.0,0.0,2.0
Dominican Republic,2011,22,2011-05-30,2011-06-05,0.0,0.0,0.0
Dominican Republic,2011,23,2011-06-06,2011-06-12,4.0,1.0,5.0
Dominican Republic,2011,24,2011-06-13,2011-06-19,7.0,1.0,8.0
Dominican Republic,2011,25,2011-06-20,2011-06-26,13.0,2.0,15.0
Dominican Republic,2011,26,2011-06-27,2011-07-03,7.0,4.0,11.0
Dominican Republic,2011,27,2011-07-04,2011-07-10,6.0,4.0,10.0
Dominican Republic,2011,28,2011-07-11,2011-07-17,14.0,4.0,18.0
Dominican Republic,2011,29,2011-07-18,2011-07-24,6.0,6.0,12.0
Dominican Republic,2011,30,2011-07-25,2011-07-31,0.0,2.0,2.0
Dominican Republic,2011,31,2011-08-01,2011-08-07,1.0,5.0,6.0
Dominican Republic,2011,32,2011-08-08,2011-08-14,1.0,4.0,5.0
Dominican Republic,2011,33,2011-08-15,2011-08-21,0.0,3.0,3.0
Dominican Republic,2011,34,2011-08-22,2011-08-28,1.0,2.0,3.0
Dominican Republic,2011,35,2011-08-29,2011-09-04,1.0,2.0,3.0
Dominican Republic,2011,36,2011-09-05,2011-09-11,1.0,1.0,2.0
Dominican Republic,2011,37,2011-09-12,2011-09-18,0.0,4.0,4.0
Dominican Republic,2011,38,2011-09-19,2011-09-25,1.0,5.0,6.0
Dominican Republic,2011,39,2011-09-26,2011-10-02,0.0,0.0,0.0
Dominican Republic,2011,40,2011-10-03,2011-10-09,0.0,5.0,5.0
Dominican Republic,2011,41,2011-10-10,2011-10-16,1.0,3.0,4.0
Dominican Republic,2011,42,2011-10-17,2011-10-23,6.0,0.0,6.0
Dominican Republic,2011,43,2011-10-24,2011-10-30,0.0,0.0,0.0
Dominican Republic,2011,44,2011-10-31,2011-11-06,0.0,0.0,0.0
Dominican Republic,2011,45,2011-11-07,2011-11-13,1.0,1.0,2.0
Dominican Republic,2011,46,2011-11-14,2011-11-20,0.0,0.0,0.0
Dominican Republic,2011,47,2011-11-21,2011-11-27,0.0,0.0,0.0
Dominican Republic,2011,48,2011-11-28,2011-12-04,1.0,2.0,3.0
Dominican Republic,2011,49,2011-12-05,2011-12-11,0.0,0.0,0.0
Dominican Republic,2011,50,2011-12-12,2011-12-18,0.0,0.0,0.0
Dominican Republic,2011,51,2011-12-19,2011-12-25,0.0,2.0,2.0
Dominican Republic,2011,52,2011-12-26,2012-01-01,2.0,1.0,3.0
Dominican Republic,2012,1,2012-01-02,2012-01-08,0.0,0.0,0.0
Dominican Republic,2012,2,2012-01-09,2012-01-15,0.0,0.0,0.0
Dominican Republic,2012,3,2012-01-16,2012-01-22,0.0,0.0,0.0
Dominican Republic,2012,4,2012-01-23,2012-01-29,0.0,0.0,0.0
Dominican Republic,2012,5,2012-01-30,2012-02-05,0.0,0.0,0.0
Dominican Republic,2012,6,2012-02-06,2012-02-12,0.0,0.0,0.0
Dominican Republic,2012,7,2012-02-13,2012-02-19,0.0,0.0,0.0
Dominican Republic,2012,8,2012-02-20,2012-02-26,0.0,0.0,0.0
Dominican Republic,2012,9,2012-02-27,2012-03-04,3.0,0.0,3.0
Dominican Republic,2012,10,2012-03-05,2012-03-11,1.0,0.0,1.0
Dominican Republic,2012,11,2012-03-12,2012-03-18,1.0,0.0,1.0
Dominican Republic,2012,12,2012-03-19,2012-03-25,0.0,0.0,0.0
Dominican Republic,2012,13,2012-03-26,2012-04-01,5.0,0.0,5.0
Dominican Republic,2012,14,2012-04-02,2012-04-08,0.0,0.0,0.0
Dominican Republic,2012,15,2012-04-09,2012-04-15,3.0,0.0,3.0
Dominican Republic,2012,16,2012-04-16,2012-04-22,10.0,0.0,10.0
Dominican Republic,2012,17,2012-04-23,2012-04-29,5.0,0.0,5.0
Dominican Republic,2012,18,2012-04-30,2012-05-06,7.0,0.0,7.0
Dominican Republic,2012,19,2012-05-07,2012-05-13,16.0,0.0,16.0
Dominican Republic,2012,20,2012-05-14,2012-05-20,9.0,0.0,9.0
Dominican Republic,2012,21,2012-05-21,2012-05-27,2.0,0.0,2.0
Dominican Republic,2012,22,2012-05-28,2012-06-03,16.0,0.0,16.0
Dominican Republic,2012,23,2012-06-04,2012-06-10,11.0,0.0,11.0
Dominican Republic,2012,24,2012-06-11,2012-06-17,2.0,0.0,2.0
Dominican Republic,2012,25,2012-06-18,2012-06-24,0.0,0.0,0.0
Dominican Republic,2012,26,2012-06-25,2012-07-01,0.0,0.0,0.0
Dominican Republic,2012,27,2012-07-02,2012-07-08,12.0,0.0,12.0
Dominican Republic,2012,28,2012-07-09,2012-07-15,1.0,0.0,1.0
Dominican Republic,2012,29,2012-07-16,2012-07-22,0.0,0.0,0.0
Dominican Republic,2012,30,2012-07-23,2012-07-29,0.0,0.0,0.0
Dominican Republic,2012,31,2012-07-30,2012-08-05,0.0,0.0,0.0
Dominican Republic,2012,32,2012-08-06,2012-08-12,1.0,0.0,1.0
Dominican Republic,2012,33,2012-08-13,2012-08-19,0.0,0.0,0.0
Dominican Republic,2012,34,2012-08-20,2012-08-26,0.0,0.0,0.0
Dominican Republic,2012,35,2012-08-27,2012-09-02,0.0,0.0,0.0
Dominican Republic,2012,36,2012-09-03,2012-09-09,0.0,0.0,0.0
Dominican Republic,2012,37,2012-09-10,2012-09-16,0.0,2.0,2.0
Dominican Republic,2012,38,2012-09-17,2012-09-23,0.0,1.0,1.0
Dominican Republic,2012,39,2012-09-24,2012-09-30,0.0,0.0,0.0
Dominican Republic,2012,40,2012-10-01,2012-10-07,0.0,0.0,0.0
Dominican Republic,2012,41,2012-10-08,2012-10-14,0.0,0.0,0.0
